"id","name","name-2","name-3","name-4"
450,"Men Bags","Laptop Bags","Others","Others"
451,"Men Bags","Wallets","Card Holders","Others"
452,"Men Bags","Wallets","Coin Holders & Purses","Others"
453,"Men Bags","Wallets","Phone & Key Wallets","Others"
454,"Men Bags","Wallets","Bifold & Trifold Wallets","Others"
455,"Men Bags","Wallets","Long Wallets","Others"
456,"Men Bags","Wallets","Others","Others"
457,"Watches","Watches Accessories","Straps","Others"
458,"Watches","Watches Accessories","Service Tools","Others"
459,"Watches","Watches Accessories","Buckles","Others"
460,"Watches","Watches Accessories","Batteries","Others"
461,"Watches","Watches Accessories","Boxes","Others"
462,"Watches","Watches Accessories","Others","Others"
463,"Audio","Media Players","MP3 & MP4 Players","Others"
464,"Audio","Media Players","CD, DVD, & Blu-ray Players","Others"
465,"Audio","Media Players","Voice Recorders","Others"
466,"Audio","Media Players","Radio & Cassette Players","Others"
467,"Audio","Media Players","Others","Others"
468,"Audio","Home Audio & Speakers","Speakers","Others"
469,"Audio","Home Audio & Speakers","Home Theater Systems","Others"
470,"Audio","Home Audio & Speakers","AV Receivers","Others"
471,"Audio","Home Audio & Speakers","Others","Others"
472,"Food & Beverage","Convenience / Ready-to-eat","Cooked Food","Others"
473,"Food & Beverage","Convenience / Ready-to-eat","Others","Others"
474,"Food & Beverage","Convenience / Ready-to-eat","Instant Rice & Porridge","Others"
475,"Food & Beverage","Convenience / Ready-to-eat","Instant Hotpot","Others"
476,"Food & Beverage","Convenience / Ready-to-eat","Instant Noodles","Others"
477,"Food & Beverage","Snacks","Sweets & Candies","Others"
478,"Food & Beverage","Snacks","Chocolate","Others"
479,"Food & Beverage","Snacks","Biscuits, Cookies & Wafers","Others"
480,"Food & Beverage","Snacks","Chips & Crisps","Others"
481,"Food & Beverage","Snacks","Seeds","Others"
482,"Food & Beverage","Snacks","Popcorn","Others"
483,"Food & Beverage","Snacks","Seaweed","Others"
484,"Food & Beverage","Snacks","Nuts","Others"
485,"Food & Beverage","Snacks","Others","Others"
486,"Food & Beverage","Snacks","Pudding, Jellies & Marshmallow","Others"
487,"Food & Beverage","Snacks","Dried Snacks","Others"
488,"Food & Beverage","Food Staples","Dried Goods","Others"
489,"Food & Beverage","Food Staples","Noodles","Others"
490,"Food & Beverage","Food Staples","Rice","Others"
491,"Food & Beverage","Food Staples","Pasta","Others"
492,"Food & Beverage","Food Staples","Others","Others"
493,"Food & Beverage","Food Staples","Canned Food","Canned Fruits"
494,"Food & Beverage","Food Staples","Canned Food","Canned Meat"
495,"Food & Beverage","Food Staples","Canned Food","Canned Seafood"
496,"Food & Beverage","Food Staples","Canned Food","Canned Vegetables"
497,"Food & Beverage","Food Staples","Canned Food","Canned Soup"
498,"Food & Beverage","Food Staples","Canned Food","Others"
499,"Food & Beverage","Food Staples","Preserved Vegetables","Others"
500,"Food & Beverage","Cooking Essentials","Oil","Others"
501,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Pepper"
502,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Salt"
503,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Herbs & Spices"
504,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Sauce"
505,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Chilli & Sambal"
506,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Vinegar"
507,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Cooking Wine"
508,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Dressing"
509,"Food & Beverage","Cooking Essentials","Seasonings & Condiments","Others"
510,"Food & Beverage","Cooking Essentials","Sugar","Others"
511,"Food & Beverage","Cooking Essentials","Sweetener","Others"
512,"Food & Beverage","Cooking Essentials","Stock, Gravy & Instant Soup","Others"
513,"Food & Beverage","Cooking Essentials","Cooking Paste & Kit","Others"
514,"Food & Beverage","Cooking Essentials","Flavour Enhancers","Others"
515,"Food & Beverage","Cooking Essentials","Flour Coating","Others"
516,"Food & Beverage","Cooking Essentials","Others","Others"
517,"Food & Beverage","Baking Needs","Baking Flavoring","Others"
518,"Food & Beverage","Baking Needs","Baking Powder & Soda","Others"
519,"Food & Beverage","Baking Needs","Baking Premix Flour","Others"
520,"Food & Beverage","Baking Needs","Flour","Others"
521,"Food & Beverage","Baking Needs","Food Coloring","Others"
522,"Food & Beverage","Baking Needs","Baking decoration","Others"
523,"Food & Beverage","Baking Needs","Others","Others"
524,"Food & Beverage","Breakfast Cereals & Spread","Honey & Maple Syrups","Others"
525,"Food & Beverage","Breakfast Cereals & Spread","Jam & Spread","Others"
526,"Food & Beverage","Breakfast Cereals & Spread","Cereal, Granola & Oats","Others"
527,"Food & Beverage","Breakfast Cereals & Spread","Breakfast Bar","Others"
528,"Food & Beverage","Breakfast Cereals & Spread","Others","Others"
529,"Food & Beverage","Beverages","Coffee","Others"
530,"Food & Beverage","Beverages","Tea & Tea Bags","Others"
531,"Food & Beverage","Beverages","Chocolate Drinks","Others"
532,"Food & Beverage","Beverages","Energy & Isotonic Drinks","Others"
533,"Food & Beverage","Beverages","Water","Others"
534,"Food & Beverage","Beverages","Juice & Juice Vinegar","Others"
535,"Food & Beverage","Beverages","Cordial & Syrups","Others"
536,"Food & Beverage","Beverages","Carbonated Drinks & Tonics","Others"
537,"Food & Beverage","Beverages","Powdered Drink Mixes","Others"
538,"Food & Beverage","Beverages","Dessert Drink","Others"
539,"Food & Beverage","Beverages","Traditional & Herbal Drinks","Others"
540,"Food & Beverage","Beverages","Drink Toppings","Others"
541,"Food & Beverage","Beverages","Non-dairy Milk","Others"
542,"Food & Beverage","Beverages","Others","Others"
543,"Food & Beverage","Dairy & Eggs","Milk","Fresh Milk"
544,"Food & Beverage","Dairy & Eggs","Milk","UHT Milk"
545,"Food & Beverage","Dairy & Eggs","Milk","Condensed & Evaporated Milk"
546,"Food & Beverage","Dairy & Eggs","Milk","Powdered Milk"
547,"Food & Beverage","Dairy & Eggs","Milk","Others"
548,"Food & Beverage","Dairy & Eggs","Yogurt & Cultured Milk","Others"
549,"Food & Beverage","Dairy & Eggs","Creamers","Others"
550,"Food & Beverage","Dairy & Eggs","Butter & Margarine","Others"
551,"Food & Beverage","Dairy & Eggs","Cheese & Cheese Powder","Others"
552,"Food & Beverage","Dairy & Eggs","Ice cream","Others"
553,"Food & Beverage","Dairy & Eggs","Eggs","Others"
554,"Food & Beverage","Dairy & Eggs","Beancurd","Others"
555,"Food & Beverage","Dairy & Eggs","Others","Others"
556,"Food & Beverage","Fresh & Frozen Food","Meat","Beef"
557,"Food & Beverage","Fresh & Frozen Food","Meat","Poultry"
558,"Food & Beverage","Fresh & Frozen Food","Meat","Pork"
559,"Food & Beverage","Fresh & Frozen Food","Meat","Lamb"
560,"Food & Beverage","Fresh & Frozen Food","Meat","Others"
561,"Food & Beverage","Bakery","Seafood","Fish"
562,"Food & Beverage","Bakery","Seafood","Prawn"
563,"Food & Beverage","Bakery","Seafood","Crab"
564,"Food & Beverage","Bakery","Seafood","Others"
565,"Food & Beverage","Bakery","Vegetarian Meat","Others"
566,"Food & Beverage","Bakery","Others","Others"
567,"Food & Beverage","Bakery","Vegetables","Cabbage & Brussel Sprouts"
568,"Food & Beverage","Bakery","Vegetables","Fresh Herbs"
569,"Food & Beverage","Bakery","Vegetables","Leafy Vegetables"
570,"Food & Beverage","Bakery","Vegetables","Brinjals, Gourds & Squashes"
571,"Food & Beverage","Bakery","Vegetables","Broccoli & Cauliflowers"
572,"Food & Beverage","Bakery","Vegetables","Chilli & Capsicum"
573,"Food & Beverage","Bakery","Vegetables","Garlic, Ginger & Onion"
574,"Food & Beverage","Bakery","Vegetables","Peas, Beans, Nuts & Corn"
575,"Food & Beverage","Bakery","Vegetables","Root & Stem Vegetables"
576,"Food & Beverage","Bakery","Vegetables","Sprouts"
577,"Food & Beverage","Bakery","Vegetables","Salads Vegetables"
578,"Food & Beverage","Bakery","Vegetables","Pre-cut & Assorted Vegetable Set"
579,"Food & Beverage","Bakery","Vegetables","Others"
580,"Food & Beverage","Bakery","Fruits","Apples & Pears"
581,"Food & Beverage","Bakery","Fruits","Bananas"
582,"Food & Beverage","Bakery","Fruits","Berries"
583,"Food & Beverage","Bakery","Fruits","Citrus"
584,"Food & Beverage","Bakery","Fruits","Grapes"
585,"Food & Beverage","Bakery","Fruits","Melons"
586,"Food & Beverage","Bakery","Fruits","Stonefruits"
587,"Food & Beverage","Bakery","Fruits","Tropical & Exotic Fruits"
588,"Food & Beverage","Bakery","Fruits","Pre-cut & Assorted Fruit Set"
589,"Food & Beverage","Bakery","Fruits","Others"
590,"Food & Beverage","Bakery","Mushroom","Others"
591,"Food & Beverage","Bakery","Frozen Processed Food","Others"
592,"Food & Beverage","Bakery","Processed Meat & Seafood","Others"
593,"Food & Beverage","Bakery","Breads","Others"
594,"Food & Beverage","Bakery","Cakes & Pies","Others"
595,"Food & Beverage","Bakery","Pastry","Others"
596,"Food & Beverage","Bakery","Others","Others"
597,"Food & Beverage","Alcoholic Beverages","Beer & Cider","Others"
598,"Food & Beverage","Alcoholic Beverages","Wine & Champagne","Others"
599,"Food & Beverage","Alcoholic Beverages","Liquor & Spirits","Others"
600,"Food & Beverage","Alcoholic Beverages","Sake, Soju & Umeshu","Others"
601,"Food & Beverage","Alcoholic Beverages","Others","Others"
602,"Pets","Pet Food","Dog Food","Others"
603,"Pets","Pet Food","Dog Treats","Others"
604,"Pets","Pet Food","Cat Food","Others"
605,"Pets","Pet Food","Cat Treats","Others"
606,"Pets","Pet Food","Small Pet Food","Others"
607,"Pets","Pet Food","Small Pet Treats","Others"
608,"Pets","Pet Food","Aquarium Pet Food","Others"
609,"Pets","Pet Food","Bird Feed","Others"
610,"Pets","Pet Food","Reptile Food","Others"
611,"Pets","Pet Food","Others","Others"
612,"Pets","Pet Accessories","Bowls & Feeders","Others"
613,"Pets","Pet Accessories","Travel Essentials","Others"
614,"Pets","Pet Accessories","Leashes, Collars, Harnesses & Muzzles","Others"
615,"Pets","Pet Accessories","Toys","Dog & Cat Toys"
616,"Pets","Pet Accessories","Toys","Small Pet Toys"
617,"Pets","Pet Accessories","Toys","Bird Toys"
618,"Pets","Pet Accessories","Toys","Others"
619,"Pets","Pet Accessories","Pet Furniture","Beds & Mats"
620,"Pets","Pet Accessories","Pet Furniture","Houses"
621,"Pets","Pet Accessories","Pet Furniture","Habitats & Accessories"
622,"Pets","Pet Accessories","Pet Furniture","Cages & Crates"
623,"Pets","Pet Accessories","Pet Furniture","Scratching Pads & Posts"
624,"Pets","Pet Accessories","Pet Furniture","Others"
625,"Pets","Pet Accessories","Aquarium Needs","Others"
626,"Pets","Pet Accessories","Others","Others"
627,"Pets","Litter & Toilet","Cat Litter & Boxes","Others"
628,"Pets","Litter & Toilet","Small Pet Bedding & Litter","Others"
629,"Pets","Litter & Toilet","Diapers","Others"
630,"Pets","Litter & Toilet","Dog Training Pads & Trays","Others"
631,"Pets","Litter & Toilet","Poop Bags & Scoopers","Others"
632,"Pets","Litter & Toilet","Others","Others"
633,"Pets","Pet Grooming","Hair Care","Others"
634,"Pets","Pet Grooming","Oral Care","Others"
635,"Pets","Pet Grooming","Claw Care","Others"
636,"Pets","Pet Grooming","Others","Others"
637,"Pets","Pet Clothing & Accessories","Pet Clothing","Others"
638,"Pets","Pet Clothing & Accessories","Wet Weather Gear","Others"
639,"Pets","Pet Clothing & Accessories","Boots, Socks & Paw Protectors","Others"
640,"Pets","Pet Clothing & Accessories","Neck Accessories","Others"
641,"Pets","Pet Clothing & Accessories","Eyewear","Others"
642,"Pets","Pet Clothing & Accessories","Hair Accessories","Others"
643,"Pets","Pet Clothing & Accessories","Hats","Others"
644,"Pets","Pet Clothing & Accessories","Others","Others"
645,"Pets","Pet Healthcare","Anti Fleas & Ticks","Others"
646,"Pets","Pet Healthcare","Medication","Others"
647,"Pets","Pet Healthcare","Others","Others"
648,"Pets","Pet Healthcare","Vitamins & Supplements","Others"
649,"Mom & Baby","Baby Travel Essentials","Baby Carrier","Others"
650,"Mom & Baby","Baby Travel Essentials","Strollers & Travel Systems","Others"
651,"Mom & Baby","Baby Travel Essentials","Stroller Accessories","Others"
652,"Mom & Baby","Baby Travel Essentials","Car & Motorbike Seats","Others"
653,"Mom & Baby","Baby Travel Essentials","Car & Motorbike Seats Accessories","Others"
654,"Mom & Baby","Baby Travel Essentials","Diaper Bags","Others"
655,"Mom & Baby","Baby Travel Essentials","Child Harnesses & Leashes","Others"
656,"Mom & Baby","Baby Travel Essentials","Others","Others"
657,"Mom & Baby","Feeding Essentials","Bottle-feeding","Bottle Cooler Bag"
658,"Mom & Baby","Feeding Essentials","Bottle-feeding","Bottles & Bottle accessories"
659,"Mom & Baby","Feeding Essentials","Bottle-feeding","Bottle Cleansing"
660,"Mom & Baby","Feeding Essentials","Bottle-feeding","Warmers"
661,"Mom & Baby","Feeding Essentials","Bottle-feeding","Sterilizers"
662,"Mom & Baby","Feeding Essentials","Bottle-feeding","Others"
663,"Mom & Baby","Feeding Essentials","Breastfeeding","Breast Pump & Accessories"
664,"Mom & Baby","Feeding Essentials","Breastfeeding","Breast Pads, Shells & Shields"
665,"Mom & Baby","Feeding Essentials","Breastfeeding","Nursing Covers"
666,"Mom & Baby","Feeding Essentials","Breastfeeding","Breastmilk Storage Bags"
667,"Mom & Baby","Feeding Essentials","Breastfeeding","Others"
668,"Mom & Baby","Feeding Essentials","Highchairs & Booster Seats","Others"
669,"Mom & Baby","Feeding Essentials","Utensils","Baby Cups"
670,"Mom & Baby","Feeding Essentials","Utensils","Baby Tableware"
671,"Mom & Baby","Feeding Essentials","Utensils","Baby Food Containers"
672,"Mom & Baby","Feeding Essentials","Utensils","Others"
673,"Mom & Baby","Feeding Essentials","Bibs","Others"
674,"Mom & Baby","Feeding Essentials","Pacifiers","Others"
675,"Mom & Baby","Feeding Essentials","Food Processors","Others"
676,"Mom & Baby","Feeding Essentials","Others","Others"
677,"Mom & Baby","Maternity Accessories","Supporting Belts","Others"
678,"Mom & Baby","Maternity Accessories","Maternity Pillows","Others"
679,"Mom & Baby","Maternity Accessories","Others","Others"
680,"Mom & Baby","Maternity Healthcare","Maternity Milk","Others"
681,"Mom & Baby","Maternity Healthcare","Maternity Vitamins & Supplement","Others"
682,"Mom & Baby","Maternity Healthcare","Moisturizers & Creams","Others"
683,"Mom & Baby","Maternity Healthcare","Others","Others"
684,"Mom & Baby","Bath & Body Care","Bathing Tubs & Seats","Others"
685,"Mom & Baby","Bath & Body Care","Bath Robes, Towels & Wash Cloths","Others"
686,"Mom & Baby","Bath & Body Care","Shower Caps","Others"
687,"Mom & Baby","Bath & Body Care","Bathing Tools & Accessories","Others"
688,"Mom & Baby","Bath & Body Care","Hair Care & Body Wash","Others"
689,"Mom & Baby","Bath & Body Care","Baby Colognes & Fragrances","Others"
690,"Mom & Baby","Bath & Body Care","Baby Grooming Tools","Others"
691,"Mom & Baby","Bath & Body Care","Wipes","Others"
692,"Mom & Baby","Bath & Body Care","Baby Laundry Detergent","Others"
693,"Mom & Baby","Bath & Body Care","Others","Others"
694,"Mom & Baby","Nursery","Cribs & Cradles & Beds","Others"
695,"Mom & Baby","Nursery","Bouncers, Rockers & Jumpers","Others"
696,"Mom & Baby","Nursery","Walkers","Others"
697,"Mom & Baby","Nursery","Mattresses & Bedding","Blankets & Wrappers"
698,"Mom & Baby","Nursery","Mattresses & Bedding","Pillows & Bolsters"
699,"Mom & Baby","Nursery","Mattresses & Bedding","Bedsheets"
700,"Mom & Baby","Nursery","Mattresses & Bedding","Others"
701,"Mom & Baby","Nursery","Storage & Organization","Others"
702,"Mom & Baby","Nursery","Others","Others"
703,"Mom & Baby","Baby Safety","Monitors","Others"
704,"Mom & Baby","Baby Safety","Mosquito Netting","Others"
705,"Mom & Baby","Baby Safety","Bumpers, Rails & Guards","Others"
706,"Mom & Baby","Baby Safety","Edge & Corner Guards","Others"
707,"Mom & Baby","Baby Safety","Baby Gates & Doorways","Others"
708,"Mom & Baby","Baby Safety","Safety Locks & Straps","Others"
709,"Mom & Baby","Baby Safety","Others","Others"
710,"Mom & Baby","Milk Formula & Baby Food","Milk Formula","Others"
711,"Mom & Baby","Milk Formula & Baby Food","Baby Porridge, Puree & Cereal","Others"
712,"Mom & Baby","Milk Formula & Baby Food","Baby Snack","Others"
713,"Mom & Baby","Milk Formula & Baby Food","Others","Others"
714,"Mom & Baby","Baby Healthcare","Baby Vitamins & Supplements","Others"
715,"Mom & Baby","Baby Healthcare","Nasal Care","Others"
716,"Mom & Baby","Baby Healthcare","Baby Skincare","Lotion & Creams"
717,"Mom & Baby","Baby Healthcare","Baby Skincare","Oils"
718,"Mom & Baby","Baby Healthcare","Baby Skincare","Powders"
719,"Mom & Baby","Baby Healthcare","Baby Skincare","Others"
720,"Mom & Baby","Baby Healthcare","Baby Oral Care","Others"
721,"Mom & Baby","Baby Healthcare","Sun Care","Others"
722,"Mom & Baby","Baby Healthcare","Others","Others"
723,"Mom & Baby","Diapering & Potty","Changing Pads & Kits","Others"
724,"Mom & Baby","Diapering & Potty","Potty Training & Commode Chairs","Others"
725,"Mom & Baby","Diapering & Potty","Disposable Diapers","Others"
726,"Mom & Baby","Diapering & Potty","Cloth Diapers & Accessories","Others"
727,"Mom & Baby","Diapering & Potty","Others","Others"
728,"Mom & Baby","Toys","Baby & Toddler Toys","Playgym & Playmats"
729,"Mom & Baby","Toys","Baby & Toddler Toys","Playards & Playpens"
730,"Mom & Baby","Toys","Baby & Toddler Toys","Bath Toys"
731,"Mom & Baby","Toys","Baby & Toddler Toys","Crib Mobiles & Rattles"
732,"Mom & Baby","Toys","Baby & Toddler Toys","Teethers"
733,"Mom & Baby","Toys","Baby & Toddler Toys","Others"
734,"Mom & Baby","Toys","Block Toys","Others"
735,"Mom & Baby","Toys","Dolls & Stuffed Toys","Dolls & Accessories"
736,"Mom & Baby","Toys","Dolls & Stuffed Toys","Doll Houses & Accessories"
737,"Mom & Baby","Toys","Dolls & Stuffed Toys","Stuffed Toys"
738,"Mom & Baby","Toys","Dolls & Stuffed Toys","Others"
739,"Mom & Baby","Toys","Pretend Play","Others"
740,"Mom & Baby","Toys","Toy Vehicles","Others"
741,"Mom & Baby","Toys","Sports & Outdoor Play","Bicycles, Scooters & Ride-ons"
742,"Mom & Baby","Toys","Sports & Outdoor Play","Inflatables & Slides"
743,"Mom & Baby","Toys","Sports & Outdoor Play","Play Tents, Tunnels & Ball Pits"
744,"Mom & Baby","Toys","Sports & Outdoor Play","Pool, Water & Sand Toys"
745,"Mom & Baby","Toys","Sports & Outdoor Play","Blasters & Toy Guns"
746,"Mom & Baby","Toys","Sports & Outdoor Play","Sports Toys"
747,"Mom & Baby","Toys","Sports & Outdoor Play","Flying Toys, Kites & Wind Spinners"
748,"Mom & Baby","Toys","Sports & Outdoor Play","Others"
749,"Mom & Baby","Toys","Educational Toys","Arts & Crafts"
750,"Mom & Baby","Toys","Educational Toys","Math Toys"
751,"Mom & Baby","Toys","Educational Toys","Science & Tech Toys"
752,"Mom & Baby","Toys","Educational Toys","Shape Sorters"
753,"Mom & Baby","Toys","Educational Toys","Puzzles"
754,"Mom & Baby","Toys","Educational Toys","Musical Toys"
755,"Mom & Baby","Toys","Educational Toys","Toy Tablets & Computers"
756,"Mom & Baby","Toys","Educational Toys","Others"
757,"Mom & Baby","Toys","Robot Toys","Others"
758,"Mom & Baby","Toys","Slime & Squishy Toys","Others"
759,"Mom & Baby","Toys","Others","Others"
760,"Baby & kids fashion","Baby Clothes","Regular Outerwear","Others"
761,"Baby & kids fashion","Baby Clothes","Winter Outerwear","Others"
762,"Baby & kids fashion","Baby Clothes","Dresses","Others"
763,"Baby & kids fashion","Baby Clothes","Bottoms","Pants & Leggings"
764,"Baby & kids fashion","Baby Clothes","Bottoms","Shorts"
765,"Baby & kids fashion","Baby Clothes","Bottoms","Skirts"
766,"Baby & kids fashion","Baby Clothes","Bottoms","Others"
767,"Baby & kids fashion","Baby Clothes","Sleepwear","Others"
768,"Baby & kids fashion","Baby Clothes","Tops","Others"
769,"Baby & kids fashion","Baby Clothes","Bodysuits & Jumpsuits","Others"
770,"Baby & kids fashion","Baby Clothes","Sets","Others"
771,"Baby & kids fashion","Baby Clothes","Swimwear","Others"
772,"Baby & kids fashion","Baby Clothes","Others","Others"
773,"Baby & kids fashion","Baby & Kids Accessories","Bags & Luggage","Backpacks"
774,"Baby & kids fashion","Baby & Kids Accessories","Bags & Luggage","Crossbody & Shoulder Bags"
775,"Baby & kids fashion","Baby & Kids Accessories","Bags & Luggage","Trolley Bags"
776,"Baby & kids fashion","Baby & Kids Accessories","Bags & Luggage","Wallets"
777,"Baby & kids fashion","Baby & Kids Accessories","Bags & Luggage","Others"
778,"Baby & kids fashion","Baby & Kids Accessories","Hats & Caps","Others"
779,"Baby & kids fashion","Baby & Kids Accessories","Eyewear","Others"
780,"Baby & kids fashion","Baby & Kids Accessories","Hair Accessories","Others"
781,"Baby & kids fashion","Baby & Kids Accessories","Gloves","Others"
782,"Baby & kids fashion","Baby & Kids Accessories","Belts","Others"
783,"Baby & kids fashion","Baby & Kids Accessories","Socks","Others"
784,"Baby & kids fashion","Baby & Kids Accessories","Scarves","Others"
785,"Baby & kids fashion","Baby & Kids Accessories","Watches","Others"
786,"Baby & kids fashion","Baby & Kids Accessories","Jewelry","Bracelets"
787,"Baby & kids fashion","Baby & Kids Accessories","Jewelry","Earrings"
788,"Baby & kids fashion","Baby & Kids Accessories","Jewelry","Necklaces"
789,"Baby & kids fashion","Baby & Kids Accessories","Jewelry","Rings"
790,"Baby & kids fashion","Baby & Kids Accessories","Jewelry","Others"
791,"Baby & kids fashion","Baby & Kids Accessories","Rain Gear","Raincoats"
792,"Baby & kids fashion","Baby & Kids Accessories","Rain Gear","Rain Boots"
793,"Baby & kids fashion","Baby & Kids Accessories","Rain Gear","Others"
794,"Baby & kids fashion","Baby & Kids Accessories","Earmuffs","Others"
795,"Baby & kids fashion","Baby & Kids Accessories","Others","Others"
796,"Baby & kids fashion","Boy Clothes","Costumes","Others"
797,"Baby & kids fashion","Boy Clothes","Underwear & Innerwear","Others"
798,"Baby & kids fashion","Boy Clothes","Sleepwear","Others"
799,"Baby & kids fashion","Boy Clothes","Swimwear","Others"
800,"Baby & kids fashion","Boy Clothes","Tops","T-shirts"
801,"Baby & kids fashion","Boy Clothes","Tops","Polo Shirts"
802,"Baby & kids fashion","Boy Clothes","Tops","Shirts"
803,"Baby & kids fashion","Boy Clothes","Tops","Others"
804,"Baby & kids fashion","Boy Clothes","Outerwear","Regular Jackets & Coats"
805,"Baby & kids fashion","Boy Clothes","Outerwear","Winter Outerwear"
806,"Baby & kids fashion","Boy Clothes","Outerwear","Vests"
807,"Baby & kids fashion","Boy Clothes","Outerwear","Sweaters & Cardigans"
808,"Baby & kids fashion","Boy Clothes","Outerwear","Blazers"
809,"Baby & kids fashion","Boy Clothes","Outerwear","Hoodies"
810,"Baby & kids fashion","Boy Clothes","Outerwear","Others"
811,"Baby & kids fashion","Boy Clothes","Bottoms","Jeans"
812,"Baby & kids fashion","Boy Clothes","Bottoms","Pants"
813,"Baby & kids fashion","Boy Clothes","Bottoms","Shorts"
814,"Baby & kids fashion","Boy Clothes","Bottoms","Overalls"
815,"Baby & kids fashion","Boy Clothes","Bottoms","Others"
816,"Baby & kids fashion","Boy Clothes","Suits & Sets","Others"
817,"Baby & kids fashion","Boy Clothes","Others","Others"
818,"Baby & kids fashion","Girl Clothes","Costumes","Others"
819,"Baby & kids fashion","Girl Clothes","Underwear & Innerwear","Others"
820,"Baby & kids fashion","Girl Clothes","Sleepwear","Others"
821,"Baby & kids fashion","Girl Clothes","Swimwear","Others"
822,"Baby & kids fashion","Girl Clothes","Tops","T-shirts"
823,"Baby & kids fashion","Girl Clothes","Tops","Polo Shirts"
824,"Baby & kids fashion","Girl Clothes","Tops","Shirts & Blouses"
825,"Baby & kids fashion","Girl Clothes","Tops","Others"
826,"Baby & kids fashion","Girl Clothes","Outerwear","Regular Jackets & Coats"
827,"Baby & kids fashion","Girl Clothes","Outerwear","Winter Outerwear"
828,"Baby & kids fashion","Girl Clothes","Outerwear","Vests"
829,"Baby & kids fashion","Girl Clothes","Outerwear","Sweaters & Cardigans"
830,"Baby & kids fashion","Girl Clothes","Outerwear","Blazers"
831,"Baby & kids fashion","Girl Clothes","Outerwear","Hoodies"
832,"Baby & kids fashion","Girl Clothes","Outerwear","Others"
833,"Baby & kids fashion","Girl Clothes","Bottoms","Jeans"
834,"Baby & kids fashion","Girl Clothes","Bottoms","Pants"
835,"Baby & kids fashion","Girl Clothes","Bottoms","Shorts"
836,"Baby & kids fashion","Girl Clothes","Bottoms","Skirts"
837,"Baby & kids fashion","Girl Clothes","Bottoms","Leggings"
838,"Baby & kids fashion","Girl Clothes","Bottoms","Others"
839,"Baby & kids fashion","Girl Clothes","Rompers & Jumpsuits","Others"
840,"Baby & kids fashion","Girl Clothes","Dresses","Others"
841,"Baby & kids fashion","Girl Clothes","Suits & Sets","Others"
842,"Baby & kids fashion","Girl Clothes","Others","Others"
843,"Baby & kids fashion","Boy Shoes","Boots","Others"
844,"Baby & kids fashion","Boy Shoes","Sandals","Others"
845,"Baby & kids fashion","Boy Shoes","Sneakers","Others"
846,"Baby & kids fashion","Boy Shoes","Flip Flops","Others"
847,"Baby & kids fashion","Boy Shoes","Formal Shoes","Others"
848,"Baby & kids fashion","Boy Shoes","Loafers","Others"
849,"Baby & kids fashion","Boy Shoes","Others","Others"
850,"Baby & kids fashion","Girl Shoes","Boots","Others"
851,"Baby & kids fashion","Girl Shoes","Sandals","Others"
852,"Baby & kids fashion","Girl Shoes","Sneakers","Others"
853,"Baby & kids fashion","Girl Shoes","Loafers","Others"
854,"Baby & kids fashion","Girl Shoes","Flip Flops","Others"
855,"Baby & kids fashion","Girl Shoes","Flats","Others"
856,"Baby & kids fashion","Girl Shoes","Others","Others"
857,"Gaming & Consoles","Console Machines","Xbox","Others"
858,"Gaming & Consoles","Console Machines","Wii","Others"
859,"Gaming & Consoles","Console Machines","Nintendo DS","Others"
860,"Gaming & Consoles","Console Machines","Gameboy","Others"
861,"Gaming & Consoles","Console Machines","PS Vita","Others"
862,"Gaming & Consoles","Console Machines","PSP","Others"
863,"Gaming & Consoles","Console Machines","Others","Others"
864,"Gaming & Consoles","Video Games","Playstation","Others"
865,"Gaming & Consoles","Video Games","Xbox","Others"
866,"Gaming & Consoles","Video Games","Wii","Others"
867,"Gaming & Consoles","Video Games","Nintendo DS","Others"
868,"Gaming & Consoles","Video Games","Gameboy","Others"
869,"Gaming & Consoles","Video Games","Switch","Others"
870,"Gaming & Consoles","Video Games","PS Vita","Others"
871,"Gaming & Consoles","Video Games","PSP","Others"
872,"Gaming & Consoles","Video Games","PC Game","Others"
873,"Gaming & Consoles","Video Games","Others","Others"
874,"Cameras & Drones","Cameras","Point & Shoot","Others"
875,"Cameras & Drones","Cameras","Mirrorless Cameras","Others"
876,"Cameras & Drones","Cameras","Action Cameras","Others"
877,"Cameras & Drones","Cameras","Video Camcorders","Others"
878,"Cameras & Drones","Cameras","Instant Cameras","Others"
879,"Cameras & Drones","Cameras","Analog Cameras","Others"
880,"Cameras & Drones","Cameras","DSLRs","Others"
881,"Cameras & Drones","Cameras","Others","Others"
882,"Cameras & Drones","Security Cameras & Systems","CCTV Security Cameras","Others"
883,"Cameras & Drones","Security Cameras & Systems","DVRs","Others"
884,"Cameras & Drones","Security Cameras & Systems","Dummy Cameras","Others"
885,"Cameras & Drones","Security Cameras & Systems","Others","Others"
886,"Cameras & Drones","Lens Accessories","Lens Mount & Adaptors","Others"
887,"Cameras & Drones","Lens Accessories","Lens Caps","Others"
